range_names,meanMAT,meanMAP,meanAVP,meanbatpres,meanbirdrich,meanmarspres,medianlong
Eucalyptus confluens,27.608536585365886,862.9463414634147,14.085470077319023,1,20.341463414634145,0.9024390243902439,128.2202123
Eucalyptus conglobata,15.934615384615418,452.84841628959276,8.835703023802047,0.024271844660194174,20.558252427184467,1,120.3667
Eucalyptus conglomerata,20.165384615384653,1529.3307692307694,11.923076813037579,1,38.46153846153846,1,153
Eucalyptus conica,16.981791907514484,691.1421965317919,23.599229277902946,1,36.46820809248555,1,151.0333
Eucalyptus consideniana,14.204237288135626,939.4008474576272,17.035398179450922,1,32.043103448275865,1,149.9167
Eucalyptus conspicua,13.75196078431376,828.4313725490197,16.039215779771993,1,28.901960784313726,1,147.6333
Eucalyptus conveniens,19.082000000000036,490.488,4.280000019073486,0,21.84,1,115.35
Eucalyptus coolabah,22.618017366136066,357.37351664254703,14.827016549624785,0.4020319303338171,19.53991291727141,0.2656023222060958,139.0496522
Eucalyptus cooperiana,16.317391304347858,478.33478260869566,9.581395348837209,0,19.75,1,123.39168335
Eucalyptus copulans,11.900000000000034,1165.4,19.83333396911621,1,39,1,150.35500000000002
Eucalyptus cordata,10.91538461538465,791.2423076923077,19.884057998657227,0,12.521739130434783,1,147.234781
Eucalyptus cornuta,15.322839506172873,733.6802469135803,14.588541686534882,0,17.32857142857143,1,118
Eucalyptus coronata,16.42500000000004,475.9,7.666666666666667,0,20.333333333333332,1,119.85
Eucalyptus corrugata,18.750000000000036,316.05,5.631944427887599,0,20.9375,0.9166666666666666,119.275
Eucalyptus corticosa,13.164285714285743,835.4857142857144,21.999999727521622,1,40.857142857142854,1,150.23
Eucalyptus corynodes,20.045652173913076,701.7565217391304,19.14492777119512,1,32.04347826086956,1,150.1758211
Eucalyptus cosmophylla,14.880666666666702,644.628,15.286384945184412,0.5714285714285714,27.442857142857143,1,138.3
Eucalyptus crebra,20.800370370370405,844.6050925925927,18.799047592480978,0.9980988593155894,32.2047619047619,0.9914448669201521,148.9167
Eucalyptus crenulata,12.550000000000031,994.8000000000001,24.99999976158142,1,34.166666666666664,1,145.66066495
Eucalyptus creta,16.416666666666703,406.6888888888889,7.259259197447035,0,19.444444444444443,1,122.5
Eucalyptus cretata,16.312857142857176,352.49428571428575,13.904762050083706,0,23.457142857142856,1,136.2
Eucalyptus crispata,19.30384615384619,447.02307692307693,3.923076941416814,0,22.46153846153846,1,115.4
Eucalyptus croajingolensis,12.373170731707349,890.0780487804878,19.76016269079069,1,29.4390243902439,1,148.2625
Eucalyptus crucis,18.480612244897994,324.00816326530617,4.7482993310811565,0,21.20408163265306,0.9183673469387755,118.5
Eucalyptus cullenii,24.121264367816124,1211.4224137931035,11.534136566771082,0.9940119760479041,31.706586826347305,0.9281437125748503,144.64359000000002
Eucalyptus cunninghamii,13.040909090909116,1008.9727272727273,22.515151370655406,1,38.90909090909091,1,150.35
Eucalyptus cuprea,19.75625000000004,386.11875000000003,4.777777735392252,0,21.133333333333333,1,114.7
Eucalyptus cupularis,26.424358974359006,602.9641025641026,9.50427342683841,1,18.46153846153846,0,129
Eucalyptus curtisii,19.595283018867956,884.3792452830189,22.685534522218525,1,35.96153846153846,1,151.3591404
Eucalyptus cyanophylla,17.123333333333367,274.6706666666667,18.844444465637206,0,31.186666666666667,0.96,140.6833
Eucalyptus cyclostoma,17.57941176470592,304.84117647058827,12.598039248410393,0,15.647058823529411,1,123.57626049999999
Eucalyptus cylindriflora,16.74397590361449,358.3493975903615,5.796747969418037,0,19.91566265060241,1,121.0083333
Eucalyptus cylindrocarpa,17.662295081967244,319.49344262295085,7.488888905445735,0,18.565573770491802,0.8688524590163934,121.68541665000001
Eucalyptus cypellocarpa,13.124444444444478,885.2670370370371,20.68314318783836,1,33.87924528301887,1,149.51
Eucalyptus dalrympleana,11.092567567567603,928.9712837837839,24.258757090164444,0.8169491525423729,31.37627118644068,1,149.0979
Eucalyptus dalveenica,15.250000000000028,824.8000000000001,22.5,1,40.5,1,152.00271
Eucalyptus dawsonii,16.647500000000033,662.8775,20.760683744381634,1,40.35,1,150.38335
Eucalyptus dealbata,16.34911504424782,679.516371681416,21.52380954367774,1,36.80530973451327,0.995575221238938,150.64814705
Eucalyptus deanei,15.075000000000033,974.3011363636364,25.4484125773112,1,38.632183908045974,1,151.6833
Eucalyptus decipiens,17.196428571428605,704.3517857142857,8.840000023841858,0,18.72222222222222,1,115.7405966
Eucalyptus decolor,19.50555555555558,991.7888888888889,29.77777756585015,1,35,1,151.7
Eucalyptus decorticans,19.94529411764709,677.9894117647059,21.43253969578516,1,31.88235294117647,1,149.9833
Eucalyptus decurva,15.847500000000032,577.8050000000001,9.004273518537863,0,19.518987341772153,1,117.93125
Eucalyptus deflexa,15.983333333333363,348.52962962962965,4.296296296296297,0,21.11111111111111,1,120
Eucalyptus delegatensis,8.760919540229919,1099.1310344827587,28.915686259550206,0.4482758620689655,21.32183908045977,1,147.0738495
Eucalyptus delicata,17.02083333333337,351.22083333333336,7.361111044883728,0,19.625,1,121.4444278
Eucalyptus dendromorpha,13.493589743589771,1111.4384615384615,22.017093854072765,1,35.794871794871796,1,150.3833
Eucalyptus densa,15.851851851851885,394.03611111111115,5.937694701078896,0,20.850467289719628,1,119.54348164999999
Eucalyptus denticulata,10.176315789473719,972.2105263157895,23.543859582198294,1,29.526315789473685,1,148.7833
Eucalyptus depauperata,15.947916666666698,367.3520833333333,5.076388905445735,0,21.333333333333332,1,120.01237499999999
Eucalyptus desmondensis,15.810000000000036,395.55,9.033333349227906,0,21,1,120.1
Eucalyptus deuaensis,13.475000000000037,855.05,21.833333492279053,1,33,1,149.7917
Eucalyptus dielsii,15.950000000000028,411.78275862068966,6.333333352516437,0,20.482758620689655,1,120.8506548
Eucalyptus diminuta,19.755882352941207,403.41470588235296,4.911764712894664,0.029411764705882353,21.941176470588236,1,115.1188889
Eucalyptus diptera,16.610869565217424,368.1,6.940740754869249,0,19.565217391304348,1,121.3175
Eucalyptus discreta,16.386619718309895,435.43521126760567,10.444444449051566,0,19.681159420289855,0.9855072463768116,122.9989
Eucalyptus dissimulata,16.107246376811627,376.1927536231884,6.878345534749275,0,20.485507246376812,1,119.49944445
Eucalyptus distans,26.568965517241413,1053.9758620689656,5.8965517159166,1,21.03448275862069,0.8103448275862069,132.80835000000002
Eucalyptus distuberosa,17.63928571428575,335.07500000000005,4.839506193443581,0,21.25,1,120.3723611
Eucalyptus diversicolor,15.178571428571459,1013.9448979591837,15.049645383307274,0,15.212765957446809,1,116.1563014
Eucalyptus diversifolia,15.804294478527641,478.6699386503068,17.036405010028098,0.2867132867132867,24.968309859154928,0.9965034965034965,136.99861099999998
Eucalyptus dives,11.903745928338797,810.7214983713355,19.273420520857268,1,33.39344262295082,1,148.9081
Eucalyptus dolichocera,20.454000000000036,340.048,5.020000019073486,0.061224489795918366,20.632653061224488,0.7346938775510204,114.68002515
Eucalyptus dolichorhyncha,16.230000000000032,397.285,5.533333325386048,0,20.35,1,121.6
Eucalyptus dolorosa,18.250000000000057,576,4,0,21,1,115.6
Eucalyptus doratoxylon,15.04729729729733,641.118918918919,17.852941148421344,0,18.393939393939394,1,118.38
Eucalyptus dorrigoensis,14.508333333333368,1253.3958333333335,29.51388915379842,1,37.958333333333336,1,152.55666665
Eucalyptus drummondii,17.222388059701526,576.1,5.355721388290178,0,20.149253731343283,1,116.3
Eucalyptus dumosa,16.923092369477946,332.54779116465863,18.566934405560474,0.3192771084337349,29.41566265060241,0.6847389558232931,141.2833335
Eucalyptus dundasii,17.403061224489832,340.9142857142857,7.387755063115334,0,19.20408163265306,0.8367346938775511,121.63
Eucalyptus dunnii,16.579166666666698,1157.9125000000001,37.44444417953491,1,38.958333333333336,1,152.54333335
Eucalyptus dura,18.743650793650826,870.504761904762,28.687830652509415,1,37.26984126984127,1,152.1213607
Eucalyptus dwyeri,16.605789473684244,562.4547368421053,16.3999999347486,1,33.1,0.9842105263157894,147.875
Eucalyptus ebbanoensis,19.367346938775547,349.9795918367347,6.281786933387678,0,21.142857142857142,0.6122448979591837,116.14333335
Eucalyptus ecostata,15.703750000000033,485.4875,8.810126588314395,0,19.710526315789473,1,119.66
Eucalyptus educta,19.559090909090944,306.55454545454546,6.545454545454546,0,19.90909090909091,0.18181818181818182,120.1
Eucalyptus effusa,18.141176470588274,310.1088235294118,11.01960789456087,0,16.176470588235293,0.7352941176470589,123.01447775
Eucalyptus elaeophloia,6.983333333333367,853.1333333333334,33.11111195882162,1,30,1,148.0667
Eucalyptus elata,13.921653543307121,886.8669291338583,19.219576744806197,1,33.11904761904762,1,149.85
Eucalyptus elegans,18.85465116279073,658.9255813953489,18.511627929155217,1,34.04651162790697,1,150.7591523
Eucalyptus elliptica,13.001162790697713,899.0093023255814,26.240310047948082,1,39.651162790697676,1,151.4317341
Eucalyptus erectifolia,14.523684210526355,473.90000000000003,11.736842105263158,0,18.157894736842106,1,118.1
Eucalyptus eremicola,20.560144927536264,247.05072463768116,10.653594790720472,0,15.202898550724637,0.01932367149758454,127.2108333
Eucalyptus eremophila,16.923333333333368,350.94444444444446,6.922787189483643,0,19.55,0.9777777777777777,121.3101389
Eucalyptus erosa,18.3766666666667,746.88,24.73333320617676,1,31.866666666666667,1,147.95
Eucalyptus erythrocorys,20.04583333333337,456.24583333333334,5.971014458200206,0.13636363636363635,21.454545454545453,0.9090909090909091,115.02335
Eucalyptus erythronema,17.57207792207796,343.41818181818184,4.32034631828209,0,20.948051948051948,1,118
Eucalyptus eudesmioides,20.49135802469139,326.50246913580247,5.371069176391986,0.2564102564102564,20.174193548387098,0.5769230769230769,114.7548781
Eucalyptus eugenioides,15.946652719665307,950.1702928870293,28.39148939010945,1,37.58474576271186,1,151.5841533
Eucalyptus ewartiana,20.279496402877733,315.99352517985614,9.785887998386022,0.12949640287769784,19.179856115107913,0.23741007194244604,118.7
Eucalyptus exigua,17.03181818181821,340.0227272727273,4.787878784266385,0,21,1,119.85
Eucalyptus exilipes,21.714285714285747,726.4321428571429,15.428571343421936,1,22.535714285714285,1,144.88822555000002
Eucalyptus exilis,17.502631578947405,535.7263157894737,5.052631629140754,0,20.894736842105264,1,116.6
Eucalyptus expressa,15.794444444444487,838.0555555555557,19.666666666666668,1,39.111111111111114,1,150.8481
Eucalyptus exserta,21.06158192090399,859.2949152542374,16.701913381991428,0.9847094801223242,31.165137614678898,0.9877675840978594,149.27460969999998
Eucalyptus extensa,16.098684210526347,376.42105263157896,6.785087660739296,0,20.56578947368421,1,119.9090978
Eucalyptus extrica,16.01285714285717,550.6714285714286,8.519607838462381,0,20,1,123.0011111
Eucalyptus falcata,15.491304347826123,455.4557971014493,6.980392138747608,0,20.217391304347824,1,118.13331665000001
Eucalyptus falciformis,13.194329896907249,746.679381443299,20.96808510638298,0.9789473684210527,29.852631578947367,1,141.6405474
Eucalyptus famelica,16.303333333333363,533.24,5.636363679712469,0,20.636363636363637,1,120.9
Eucalyptus farinosa,22.100000000000023,802.2,15.166666984558105,1,23,1,145.4465698
Eucalyptus fasciculosa,14.700239234449795,597.1488038277512,19.560606082280476,0.835,30.695,1,139.116667
Eucalyptus fastigata,12.095901639344296,973.0565573770492,22.805555542310078,1,34.23770491803279,1,149.98845555000003
Eucalyptus fibrosa,18.455519480519516,796.4996753246754,18.905869373055392,1,35.596666666666664,1,150.65834999999998
Eucalyptus flavida,18.49285714285719,294.35,6.999999965940203,0,17.785714285714285,0.7857142857142857,122.94419145
Eucalyptus flindersii,17.072000000000035,272.764,19.093333282470702,0,22.42,0.02,138.98747530000003
Eucalyptus flocktoniae,16.715312500000035,379.4621875,6.743427969303793,0,20.4858934169279,0.9968652037617555,119.8278193
Eucalyptus foecunda,18.68611111111114,693.7555555555556,9.308641928213614,0,20.333333333333332,1,115.63888890000001
Eucalyptus foliosa,16.100000000000033,510.91,5.592592583762275,0,20,1,121.8
Eucalyptus formanii,19.461764705882388,309.1617647058824,6.931372530320111,0,19.176470588235293,0.17647058823529413,119.45
Eucalyptus forrestiana,16.09680851063833,439.12553191489366,6.241134795736759,0,20.51063829787234,1,121.5208333
Eucalyptus fracta,15.550000000000049,828.3666666666667,21.111111323038738,1,39,1,151.024522
Eucalyptus fraseri,16.88090909090912,334.6345454545455,12.561728398005167,0,17.381818181818183,1,123.4
Eucalyptus fraxinoides,11.83000000000003,901.5200000000001,22.233333282470703,1,31.68,1,149.60835
Eucalyptus frenchiana,17.18888888888892,342.78333333333336,5.296296238899231,0,20.944444444444443,1,120.85
Eucalyptus froggattii,14.636206896551755,442.54137931034484,15.91666681425912,0.7931034482758621,38.03448275862069,1,143.0333
Eucalyptus fruticosa,21.926744186046548,268.9720930232558,7.905982983418,0.8648648648648649,16.35135135135135,0.16216216216216217,113.85
Eucalyptus fulgens,13.366216216216248,961.8351351351351,18.10476188659668,1,30.43243243243243,1,145.62011999999999
Eucalyptus fusiformis,17.150000000000034,1255.1862068965518,29.49425302702805,1,37.275862068965516,1,152.7583333
Eucalyptus gamophylla,23.233783783783817,328.36283783783784,12.175675652048609,0.14189189189189189,17.19144144144144,0,130.55597
Eucalyptus gardneri,16.159090909090946,381.97636363636366,5.7515151717446065,0,21.527272727272727,1,118.0664722
Eucalyptus georgei,16.895833333333368,341.9166666666667,6.681159423745197,0,19.416666666666668,1,120.5
Eucalyptus gigantangion,26.72777777777781,1486.888888888889,11.444444484180874,1,23.333333333333332,1,132.6110793
Eucalyptus gillenii,21.32457627118647,325.90000000000003,19.72316387952384,0,18.16949152542373,0,132.9667
Eucalyptus gillii,18.820312500000036,221.50625000000002,15.109375,0,19.0625,0,139.34441245
Eucalyptus gittinsii,19.5511363636364,428.18863636363636,4.463601542615343,0.03488372093023256,21.232558139534884,0.8837209302325582,115.23335
Eucalyptus glaucescens,9.569512195121987,983.1463414634147,28.36585384461938,1,30.51219512195122,1,148.35
Eucalyptus glaucina,17.600000000000033,896.99,18.166666650772093,1,37.95,1,151.5540278
Eucalyptus globoidea,15.281656804733762,960.4955621301775,17.15199161925406,1,33.962025316455694,1,150.1906492
Eucalyptus globulus,12.689929328621943,864.2936395759717,19.75889325990036,0.72265625,26.12109375,0.99609375,147.6333
Eucalyptus glomericassis,26.30909090909095,1550.1909090909091,12.787878686731512,1,23.227272727272727,1,132.9725
Eucalyptus glomerosa,20.328409090909123,267.70113636363635,11.515503877817197,0,14.931818181818182,0,130.10916650000001
Eucalyptus gomphocephala,18.080769230769263,780.2794871794872,9.590476247242519,0,17.647058823529413,1,115.6890704
Eucalyptus gongylocarpa,21.035526315789507,271.4151315789474,9.79279278097926,0,16.18421052631579,0,124.9815301
Eucalyptus goniantha,15.241666666666704,720.8083333333334,13.280701762751528,0,17.647058823529413,1,118.1
Eucalyptus goniocalyx,13.838888888888924,643.5644444444445,20.145363434813078,0.7669172932330827,33.902255639097746,0.924812030075188,144.18
Eucalyptus goniocarpa,15.60454545454549,363.83636363636367,5.181818160143766,0,21.90909090909091,1,119.7
Eucalyptus gracilis,17.058532778355914,324.23288241415196,16.592989980151213,0.09881847475832438,24.645855758880515,0.7303974221267454,137.832778
Eucalyptus grandis,18.777000000000033,1474.864,25.78350506123808,1,37.92,1,152.59166664999998
Eucalyptus granitica,21.033950617283985,1387.0283950617284,20.983122318605833,1,37.41975308641975,1,145.4
Eucalyptus gregoryensis,27.04000000000003,860.7700000000001,11.266666650772095,1,19.6,1,130.456567
Eucalyptus gregsoniana,12.02000000000003,924.235,17.783333349227906,1,35.35,1,150.14170000000001
Eucalyptus griffithsii,18.25964912280705,310.04912280701757,6.876106179920973,0,20.18421052631579,0.9035087719298246,121.32499999999999
Eucalyptus grisea,18.114705882352965,742.1529411764707,26.47058812309714,1,31.11764705882353,1,147.9012116
Eucalyptus grossa,16.548387096774228,361.55967741935484,7.277777798970541,0,19.838709677419356,1,121.3667778
Eucalyptus guilfoylei,15.000000000000032,1165.8785714285714,13.805555582046509,0,15.23076923076923,1,116.72335000000001
Eucalyptus gunnii,7.692168674698829,1316.4686746987952,25.718614751642402,0,12.903614457831326,1,146.684366
Eucalyptus gypsophila,20.089560439560476,248.61208791208793,10.823970060669973,0,14.989010989010989,0.03296703296703297,125.8
Eucalyptus haemastoma,17.005555555555592,1122.588888888889,13.99999998053726,1,36.520833333333336,1,151.19213374999998
Eucalyptus hallii,21.23666666666671,985.8466666666667,9.555555629730225,1,34.666666666666664,1,152.359122
Eucalyptus halophila,16.134375000000034,439.81875,6.086021546394594,0,20.1875,1,121.82553035000001
Eucalyptus hawkeri,14.2666666666667,458.6666666666667,16.94444449742635,0.16666666666666666,37,1,141.73055
Eucalyptus hebetifolia,15.205102040816364,438.5265306122449,8.020408221653529,0,19.79591836734694,1,117.8833333
Eucalyptus helidonica,18.375000000000036,937.455,29.26666679382324,1,40.35,1,152.43165
Eucalyptus herbertiana,26.572516556291426,1101.5847682119206,10.259008963365812,0.9933333333333333,21.966442953020135,0.9,132.8
Eucalyptus histophylla,16.758108108108143,346.0189189189189,7.083333379692501,0,19.135135135135137,1,121
Eucalyptus horistes,18.602588555858347,344.5291553133515,5.415985457578862,0.0027247956403269754,20.978201634877383,0.7629427792915532,117.5527778
Eucalyptus houseana,26.321739130434818,1102.8108695652174,8.933333338631524,1,20.08695652173913,0.9130434782608695,125.4935014
Eucalyptus howittiana,22.246551724137966,800.0448275862069,15.287356327319968,1,31.79310344827586,1,145.2508532
Eucalyptus hypolaena,18.813636363636395,275.94,8.884848473288796,0,15.636363636363637,0.4909090909090909,123.3817015
Eucalyptus hypostomatica,15.586363636363672,893.9636363636364,20.575757720253684,1,38.72727272727273,1,150.77755635
Eucalyptus ignorabilis,13.090000000000032,974.5433333333334,18.471264214351258,1,29.466666666666665,1,146.575
Eucalyptus imitans,15.008823529411803,965.635294117647,17.54166680574417,1,34.64705882352941,1,150.38
Eucalyptus imlayensis,11.150000000000034,997.6,20.33333396911621,1,31,1,149.73
Eucalyptus impensa,18.450000000000028,537.6666666666667,3.3333333333333335,0,21.666666666666668,1,115.6
Eucalyptus incerata,16.778571428571464,358.22380952380956,4.698412713550386,0,20.952380952380953,1,120.2539
Eucalyptus incrassata,16.264457831325338,396.4441767068273,13.63126435477158,0.12208504801097393,25.692307692307693,0.943758573388203,136.147778
Eucalyptus indurata,16.41851851851855,399.69814814814816,7.8333333598242865,0,19.61111111111111,1,121.66833335
Eucalyptus infera,16.80000000000004,724.3333333333334,20.499999682108562,1,38.166666666666664,1,151.68335
Eucalyptus insularis,16.37500000000002,699.5,9.777777830759684,0,20,1,122.325
Eucalyptus interstans,16.43484848484852,855.8515151515152,28.262626127763227,1,38.666666666666664,1,151.9667
Eucalyptus intertexta,19.849182004090014,325.36850715746425,14.731006173872116,0.2147239263803681,20.924335378323107,0.19631901840490798,138
Eucalyptus jacksonii,15.200000000000026,1109.125,14.33333330154419,0,15.363636363636363,1,116.8611
Eucalyptus jensenii,26.755217391304384,1061.6495652173915,6.870206469983126,1,20.491071428571427,0.9196428571428571,131.0514
Eucalyptus jimberlanica,17.021428571428608,347.52857142857147,8.000000047683717,0,19.571428571428573,1,121.8
Eucalyptus johnsoniana,19.073076923076957,521.8692307692307,4.538461538461538,0,22,1,115.3
Eucalyptus johnstonii,8.989285714285751,1018.0428571428572,22.49382721936261,0,11.928571428571429,1,146.97554300000002
Eucalyptus jucunda,20.689436619718347,319.8929577464789,4.361502331747135,0.1267605633802817,20.267605633802816,0.6197183098591549,114.92
Eucalyptus jutsonii,19.692857142857182,285.8,7.1282051893380975,0,20,0,121.17500000000001
Eucalyptus kabiana,19.383333333333365,1424.3666666666668,17.555555025736492,1,38.666666666666664,1,152.8858333
Eucalyptus kartzoffiana,13.310000000000036,760.86,22.133333110809325,1,31.7,1,149.77499999999998
Eucalyptus kessellii,16.200602409638588,466.9060240963856,6.57916667163372,0,20.25925925925926,1,121.6845284
Eucalyptus kingsmillii,22.681794871794906,322.2338461538462,13.904273490416697,0.29743589743589743,16.83076923076923,0,119.75
Eucalyptus kitsoniana,13.706410256410294,936.4641025641026,16.342592610253227,0.9696969696969697,27.09375,1,145.9
Eucalyptus kochii,19.5688235294118,311.4717647058824,5.535947705250161,0.00392156862745098,20.91372549019608,0.5607843137254902,117.42
Eucalyptus kondininensis,16.25759493670889,351.23797468354434,5.5600000127156575,0,21.696202531645568,1,118.6130556
Eucalyptus koolpinensis,26.350000000000037,1336.8000000000002,13.416666805744171,1,22.5,1,132.7405965
Eucalyptus kruseana,18.337500000000034,301.76250000000005,7.476190430777414,0,18.625,0.875,122.55
Eucalyptus kumarlensis,16.842000000000038,355.24,7.405797046163808,0,19.28,1,121.5167
Eucalyptus kybeanensis,8.497058823529446,1083.4058823529413,30.66666659186868,1,29.58823529411765,1,148.225
Eucalyptus lacrimans,9.830952380952418,820.1238095238095,21.22222227520413,1,31.952380952380953,1,148.7333
Eucalyptus laeliae,16.916666666666696,930.7041666666667,8.861111124356588,0,19.041666666666668,1,116.0247222
Eucalyptus laevis,17.211111111111148,332.0055555555556,10.400000027247838,0,17.63888888888889,1,122.89459115
Eucalyptus laevopinea,14.275308641975343,848.1413580246914,29.453416054293236,1,39.339506172839506,1,151.25
Eucalyptus lane-poolei,18.305172413793134,668.051724137931,6.13793106736808,0,20.379310344827587,1,115.6
Eucalyptus langleyi,15.394444444444478,1086.2444444444445,16.777777989705402,1,33.77777777777778,1,150.4947222
Eucalyptus lansdowneana,17.183333333333373,297.79333333333335,15.976190635136195,0,22.8,1,135.4344356
Eucalyptus largeana,16.27352941176474,1047.164705882353,28.196078356574564,1,36.64705882352941,1,151.85
Eucalyptus largiflorens,17.811597938144363,349.88221649484535,19.713403846851733,0.4845360824742268,27.93041237113402,0.7061855670103093,142.93335
Eucalyptus latens,16.04857142857146,433.61,5.1690821613090625,0,20.9,1,117.46486114999999
Eucalyptus lateritica,18.95000000000004,562.1333333333333,4.592592610253228,0,21.22222222222222,1,115.3
Eucalyptus latisinensis,21.377659574468122,1165.5063829787234,10.840909166769547,1,34,1,152.4333
Eucalyptus lehmannii,15.565492957746514,515.8830985915494,11.771144290468586,0,19.333333333333332,1,119.4333333
Eucalyptus leprophloia,18.960000000000036,505.23,4.166666698455811,0,22.1,1,115.4
Eucalyptus leptocalyx,16.120056497175174,452.98644067796613,6.732177271319262,0,20.277456647398843,1,121.7
Eucalyptus leptophleba,24.38414634146345,1210.8107317073172,13.507017547205875,0.9897435897435898,30.45876288659794,0.8564102564102564,144.4258543
Eucalyptus leptophylla,16.565063520871178,367.4257713248639,17.129527336106555,0.2340036563071298,27.455210237659962,0.8244972577696527,139.5
Eucalyptus leptopoda,19.445953757225467,309.5898843930636,5.732160298355863,0,19.98843930635838,0.4913294797687861,118.72498335
Eucalyptus lesouefii,18.25555555555559,304.57222222222225,7.65543068928665,0,19.288888888888888,0.7888888888888889,121.65835000000001
Eucalyptus leucophloia,25.84408099688477,527.6423676012462,9.56178604330972,0.8753894080996885,18.292834890965732,0.24922118380062305,134.1845476
Eucalyptus leucophylla,25.524576271186476,513.0745762711865,12.163841797133623,1,21.694915254237287,0.11864406779661017,139.7167
Eucalyptus leucoxylon,14.84891696750906,518.7355595667871,19.138731972645903,0.590316573556797,32.06928838951311,0.8919925512104283,140.03695365
Eucalyptus ligulata,15.066666666666706,577.0166666666667,17.683333444595338,0,18.666666666666668,1,118.315
Eucalyptus ligustrina,13.993750000000036,1076.7291666666667,23.861111124356587,1,37.104166666666664,1,150.700789
Eucalyptus limitaris,27.250000000000032,684.5148148148148,9.395061718093025,1,19.62962962962963,0.12962962962962962,128.10000000000002
Eucalyptus lirata,26.233333333333366,922.5520833333334,8.902777711550394,1,19.208333333333332,0.7916666666666666,126.54168335
Eucalyptus litoralis,13.725000000000051,704.325,14.5,1,27.333333333333332,1,144.1814
Eucalyptus litorea,16.26000000000003,499.44,9.629629611968994,0,20,1,123.6
Eucalyptus livida,16.89146341463418,356.8439024390244,5.1056910549722065,0,20.609756097560975,1,120.4364671
Eucalyptus lockyeri,20.468181818181854,1422.2181818181818,18.51515152237632,1,38.65909090909091,1,145.4
Eucalyptus longicornis,17.411935483870998,349.0574193548387,6.616557727452197,0,20.603896103896105,0.9285714285714286,119.5667
Eucalyptus longifolia,16.21911764705886,957.7205882352941,15.152542453701214,1,34.70175438596491,1,150.25
Eucalyptus longirostrata,19.4184782608696,781.7597826086957,23.63768109549647,1,34.56521739130435,1,151.45
Eucalyptus longissima,18.765517241379342,301.9939655172414,6.9913043353868565,0,19.362068965517242,0.6206896551724138,121.14836220000001
Eucalyptus loxophleba,18.165481832543477,356.97756714060034,5.511466660690307,0.003169572107765452,21.066561014263076,0.8431061806656102,117.855
Eucalyptus lucasii,21.3916666666667,269.57307692307694,7.980392125696918,0,16.993589743589745,0.00641025641025641,120.63335000000001
Eucalyptus lucens,21.193478260869593,332.68695652173915,18.18840574181598,0,18,0,132.7333
Eucalyptus luculenta,16.116666666666703,436.87222222222226,7.9411764705882355,0,19.88235294117647,1,123.3
Eucalyptus luehmanniana,16.970000000000034,1142.03,15.333333333333334,1,38.05263157894737,1,151.14170000000001
Eucalyptus lunata,15.588461538461571,362.19230769230774,5.487179499406081,0,21.53846153846154,1,118.9864
Eucalyptus macarthurii,13.078571428571458,880.0666666666667,19.20634919121152,1,37.857142857142854,1,150.15
Eucalyptus mackintii,13.778000000000034,842.86,16.400000038146974,1,28.8,1,148.3667
Eucalyptus macrandra,15.541176470588269,459.11470588235295,9.627450942993164,0,19.705882352941178,1,118.68826609999999
Eucalyptus macrocarpa,18.18194444444448,481.06944444444446,4.868544605416312,0,21.61111111111111,1,115.7
Eucalyptus macrorhyncha,13.604878048780522,732.194512195122,18.197341538645738,0.9847560975609756,35.326219512195124,0.9847560975609756,148.89
Eucalyptus magnificata,14.17500000000004,809.4050000000001,25.616666793823242,1,38.8,1,151.9580805
Eucalyptus major,18.976190476190506,876.7321428571429,29.170731748022686,1,35.916666666666664,1,152.0128996
Eucalyptus malacoxylon,13.812068965517277,813.2793103448276,21.402298828651166,1,40.55172413793103,1,151.27
Eucalyptus mannensis,21.694981412639436,278.74052044609664,9.583333315244362,0.11610486891385768,17.142857142857142,0.03745318352059925,129.366667
Eucalyptus mannifera,12.357633587786296,850.0003816793893,19.526181378127056,1,34.68320610687023,1,149.55835000000002
Eucalyptus marginata,16.050958466453707,799.679552715655,8.49779248553396,0,17.601307189542485,1,116.2656422
Eucalyptus mckieana,14.230645161290358,845.6451612903227,23.76344083970593,1,39.806451612903224,1,151.3666667
Eucalyptus mcquoidii,16.150000000000034,457.20000000000005,5.333333333333333,0,20,1,119.8
Eucalyptus mediocris,20.868518518518552,1009.8583333333333,19.968847341626603,1,32.570093457943926,1,145.57205
Eucalyptus megacarpa,15.377586206896586,962.2275862068966,13.064102590084076,0,15.722222222222221,1,116.23708335
Eucalyptus megacornuta,15.875000000000034,417.6,9.515151435678655,0,20.636363636363637,1,120.03333334999999
Eucalyptus megasepala,25.374444444444478,1068.5133333333333,8.48888897895813,1,28.933333333333334,1,144.1228066
Eucalyptus melanoleuca,18.821052631578983,773.2236842105264,23.93859644940025,1,34.526315789473685,1,151.2129227
Eucalyptus melanophitra,15.350000000000035,451.8857142857143,9.023809603282384,0,18.428571428571427,1,118.7
Eucalyptus melanophloia,21.410160427807522,687.4831550802139,16.266488409297352,0.967828418230563,29.080428954423592,0.8927613941018767,146.93279735
Eucalyptus melanoxylon,17.24629629629633,327.3425925925926,8.452830226916188,0,18.91588785046729,0.9439252336448598,121.54944435
Eucalyptus melliodora,15.130316344464006,705.6165202108964,22.966844278372836,0.9911971830985915,35.92781690140845,1,149.4144444
Eucalyptus merrickiae,16.263636363636397,412.90000000000003,6.174603201094127,0,20.047619047619047,1,121.9
