apc_nosubsp,tree_names,range_names,subgenus,budsize_mm2,logbudsize_mm2,colours_all,colour_binary,colour_fullbinary,frtsize_mm2,medianlong,meanMAT,meanMAP,meanAVP,meanbirdrich,meanbatpres,meanbatpres_bin
Eucalyptus annettae,NA,Eucalyptus annettae,Symphyomyrtus,225,5.41610040220442,white_cream yellow,0.5,1,245,123.7,16.10000000000005,501.7000000000001,7.5,20,0,0
Eucalyptus annulata,Eucalyptus_annulata,Eucalyptus annulata,Symphyomyrtus,114,4.736198448394496,white_cream,0,0,NA,118.90018735,15.593939393939426,404.9984848484849,7.552083346992731,20.16923076923077,0,0
Eucalyptus annuliformis,NA,Eucalyptus annuliformis,Symphyomyrtus,91,4.51085950651685,white_cream,0,0,126,115.7,18.150000000000016,568.5666666666667,4.444444417953491,21,0,0
Eucalyptus apiculata,Eucalyptus_apiculata,Eucalyptus apiculata,Symphyomyrtus,26,3.258096538021482,white_cream,0,0,68,150.325,13.616666666666696,911.585,18.983050750473797,38.61666666666667,1,1
Eucalyptus apodophylla,Eucalyptus_apodophylla,Eucalyptus apodophylla,Symphyomyrtus,21.250000000000004,3.056356895370426,white_cream,0,0,20,127.2833,26.642307692307725,1181.1626373626375,7.5787545298482035,20.912087912087912,1,1
Eucalyptus apothalassica,Eucalyptus_apothalassica,Eucalyptus apothalassica,Eucalyptus,16.5,2.803360380906535,white_cream,0,0,25,151.0382131,19.155769230769263,691.2173076923077,19.878205079298752,34.01923076923077,1,1
Eucalyptus approximans,Eucalyptus_approximans,Eucalyptus approximans,Eucalyptus,15,2.70805020110221,white_cream,0,0,45.5,152.70835,13.80833333333337,1346.5,39.50000015894572,39.083333333333336,1,1
Eucalyptus aquilina,Eucalyptus_aquilina,Eucalyptus aquilina,Eucalyptus,915,6.818924065275521,white_cream,0,0,1041.25,122.1,16.366666666666713,691.1333333333334,10.55555534362793,20,0,0
Eucalyptus arachnaea,Eucalyptus_arachnae,Eucalyptus arachnaea,Symphyomyrtus,48.00000000000001,3.871201010907891,white_cream,0,0,27.000000000000004,115.8330556,18.744017094017128,403.9623931623932,5.060344821420209,21.844827586206897,0,0
Eucalyptus arborella,Eucalyptus_arborella,Eucalyptus arborella,Symphyomyrtus,NA,NA,green,1,1,NA,119.5,16.08636363636367,452.83636363636367,7.518518500857883,19.7,0,0
Eucalyptus arcana,NA,Eucalyptus arcana,Symphyomyrtus,22,3.091042453358316,white_cream,0,0,6.5,140.55,13.883333333333384,864.4000000000001,19.66666603088379,26,1,1
Eucalyptus archeri,NA,Eucalyptus archeri,Symphyomyrtus,21,3.044522437723423,white_cream,0,0,42.25,146.802607,7.176315789473716,1252.578947368421,30.192982523064863,13.447368421052632,0,0
Eucalyptus arenacea,Eucalyptus_arenacea,Eucalyptus arenacea,Eucalyptus,22,3.091042453358316,white_cream,0,0,61.75,140.850278,14.67434782608699,506.0739130434783,20.01754385128356,33.14782608695652,0.5739130434782609,1
Eucalyptus arenicola,NA,Eucalyptus arenicola,Eucalyptus,12.25,2.505525936990736,white_cream,0,0,32.5,147.15,14.105000000000029,639.82,16.129629611968994,27.22222222222222,1,1
Eucalyptus argillacea,Eucalyptus_argillacea,Eucalyptus argillacea,Symphyomyrtus,40,3.6888794541139363,white_cream,0,0,40,126,27.32647058823532,833.3588235294118,8.7843137067907,19.11764705882353,1,1
Eucalyptus argophloia,Eucalyptus_argophloia,Eucalyptus argophloia,Symphyomyrtus,17.5,2.8622008809294686,white_cream,0,0,24,150.8047597,19.6366666666667,654.9200000000001,19.88888874053955,33.53333333333333,1,1
Eucalyptus argutifolia,Eucalyptus_argutifolia,Eucalyptus argutifolia,Symphyomyrtus,45,3.8066624897703196,white_cream,0,0,63.75,115.65,18.47000000000003,713.35,8.416666567325592,21,0,0
Eucalyptus aridimontana,NA,Eucalyptus aridimontana,Symphyomyrtus,19.25,2.9575110607337933,white_cream,0,0,32.5,117.7806,22.85000000000004,443.8684210526316,30.85964900568912,15.578947368421051,1,1
Eucalyptus armillata,NA,Eucalyptus armillata,Symphyomyrtus,300,5.703782474656201,red white_cream,0.5,1,161,116.9227778,18.422727272727307,354.37454545454545,4.836363649368286,21.654545454545456,0,0
Eucalyptus aromaphloia,Eucalyptus_aromaphloia,Eucalyptus aromaphloia,Symphyomyrtus,15.749999999999998,2.756840365271642,white_cream,0,0,19.25,143.4,12.475490196078464,697.9960784313726,17.414965960444235,32.431372549019606,1,1
Eucalyptus articulata,Eucalyptus_articulata,Eucalyptus articulata,Symphyomyrtus,32,3.4657359027997265,white_cream,0,0,44,123.3,18.55000000000001,291.6,6.666666507720947,16,0,0
Eucalyptus aspersa,Eucalyptus_aspersa,Eucalyptus aspersa,Symphyomyrtus,33.25,3.5040547671018634,white_cream,0,0,33.00000000000001,116.58034665,15.855357142857176,629.7982142857144,6.238095232418606,19.375,0,0
Eucalyptus aspratilis,Eucalyptus_aspratilis,Eucalyptus aspratilis,Symphyomyrtus,150,5.0106352940962555,white_cream,0,0,118.75,120.6242382,17.06944444444448,349.2666666666667,6.4074074029922485,21.055555555555557,0,0
Eucalyptus assimilans,Eucalyptus_assimilans,Eucalyptus assimilans,Symphyomyrtus,105,4.653960350157523,NA,NA,NA,89.25000000000001,123.2178155,16.99000000000003,335.76000000000005,11.433333253860472,16.6,0,0
Eucalyptus astringens,Eucalyptus_astringens,Eucalyptus astringens,Symphyomyrtus,75,4.31748811353631,pink white_cream,0.5,1,76,118.03335,15.70789473684214,438.2666666666667,7.159292031178432,20.05263157894737,0,0
Eucalyptus atrata,Eucalyptus_atrata,Eucalyptus atrata,Symphyomyrtus,31.5,3.449987545831587,white_cream,0,0,39.00000000000001,145.2842431,20.633870967741966,1278.125806451613,19.548387250592633,38.03225806451613,1,1
Eucalyptus aurifodina,NA,Eucalyptus aurifodina,Eucalyptus,18,2.8903717578961645,white_cream,0,0,28,143.7333,12.816666666666707,618.9333333333334,15.88888888888889,35.22222222222222,1,1
Eucalyptus badjensis,Eucalyptus_badjensis,Eucalyptus badjensis,Symphyomyrtus,15.749999999999998,2.756840365271642,white_cream,0,0,20,149.5009921,10.968181818181852,860.8636363636364,21.636363636363637,31.181818181818183,1,1
Eucalyptus baeuerlenii,Eucalyptus_baeuerlenii,Eucalyptus baeuerlenii,Symphyomyrtus,42.5,3.7495040759303713,white_cream,0,0,75,149.9,12.356250000000038,922.2875,24.31250023841858,32.625,1,1
Eucalyptus baileyana,Eucalyptus_baileyana,Eucalyptus baileyana,Symphyomyrtus,26,3.258096538021482,white_cream,0,0,150,152.2924695,19.491509433962296,923.4056603773586,26.27044026356823,35.943396226415096,1,1
Eucalyptus baiophylla,NA,Eucalyptus baiophylla,Symphyomyrtus,57.75000000000001,4.056123349401903,white_cream,0,0,45.5,113.85,23.62307692307696,238.8423076923077,8.530302979729392,14,1,1
Eucalyptus bakeri,Eucalyptus_bakeri,Eucalyptus bakeri,Symphyomyrtus,28.500000000000004,3.349904087274605,white_cream,0,0,15.75,150.51748715,19.497727272727307,659.7125000000001,19.15909092534672,31.75,1,1
Eucalyptus balladoniensis,Eucalyptus_balladoniensis,Eucalyptus balladoniensis,Symphyomyrtus,205,5.3230099791384085,white_cream,0,0,108,123.56680555,17.12857142857147,335.7035714285714,11.309523940086365,17.392857142857142,0,0
Eucalyptus bancroftii,NA,Eucalyptus bancroftii,Symphyomyrtus,82.5,4.412798293340635,white_cream,0,0,41.25,152.9667,19.565517241379347,1271.5724137931036,19.0000000520186,37.509433962264154,1,1
Eucalyptus banksii,NA,Eucalyptus banksii,Symphyomyrtus,24.75,3.2088254890146994,white_cream,0,0,38.25000000000001,151.7225,14.057547169811356,881.9981132075472,33.17610051496973,39.943396226415096,1,1
Eucalyptus barberi,Eucalyptus_barberi,Eucalyptus barberi,Symphyomyrtus,45,3.8066624897703196,white_cream,0,0,56.25,148.001013,11.444736842105298,720.9105263157895,18.703703721364334,13.736842105263158,0,0
Eucalyptus baudiniana,NA,Eucalyptus baudiniana,Symphyomyrtus,22.75,3.1245651453969594,white_cream,0,0,17.5,115.09819445,20.05555555555559,341.84444444444443,5.314814819229974,22.058823529411764,0,0
Eucalyptus baueriana,Eucalyptus_baueriana,Eucalyptus baueriana,Symphyomyrtus,15.749999999999998,2.756840365271642,white_cream,0,0,22.5,149.7,14.84275362318844,784.2797101449275,17.196078482796164,32.015151515151516,1,1
Eucalyptus baxteri,Eucalyptus_baxteri,Eucalyptus baxteri,Eucalyptus,37.5,3.624340932976365,white_cream,0,0,100,141.25,13.934280936454885,730.1040133779264,18.477192979109915,30.131205673758867,0.851063829787234,1
Eucalyptus beaniana,Eucalyptus_beaniana,Eucalyptus beaniana,Symphyomyrtus,16.500000000000004,2.8033603809065353,white_cream,0,0,22.499999999999996,150.25,20.294444444444466,690.8777777777779,18.370370441012913,32.77777777777778,1,1
Eucalyptus beardiana,Eucalyptus_beardiana,Eucalyptus beardiana,Symphyomyrtus,164,5.099866427824199,white_cream,0,0,88,114.6,21.340476190476224,286.24285714285713,3.450000011920929,19.1,0.35,0
Eucalyptus behriana,Eucalyptus_behriana,Eucalyptus behriana,Symphyomyrtus,15.000000000000002,2.70805020110221,white_cream,0,0,18,142.48335,15.287857142857176,441.37428571428575,17.818840572799463,33.73571428571429,0.6,1
Eucalyptus bensonii,Eucalyptus_bensonii,Eucalyptus bensonii,Eucalyptus,26.25,3.2676659890376327,white_cream,0,0,60,150.4208333,13.503846153846183,837.0307692307692,24.8717952141395,39.53846153846154,1,1
Eucalyptus benthamii,Eucalyptus_benthamii,Eucalyptus benthamii,Symphyomyrtus,12.000000000000002,2.4849066497880004,white_cream,0,0,17.5,150.63,15.905555555555583,857.3555555555556,17.925925890604656,39,1,1
Eucalyptus beyeriana,Eucalyptus_beyeriana,Eucalyptus beyeriana,Symphyomyrtus,11.25,2.4203681286504293,white_cream,0,0,20.249999999999996,150.3094962,16.170370370370406,805.5185185185186,16.144654148029833,37.92592592592592,1,1
Eucalyptus bigalerita,NA,Eucalyptus bigalerita,Symphyomyrtus,76.50000000000001,4.337290740832491,white_cream,0,0,75,131.6667,26.994785276073653,1165.1723926380369,7.68124999254942,21.175,1,1
Eucalyptus blakelyi,Eucalyptus_blakelyi,Eucalyptus blakelyi,Symphyomyrtus,49.49999999999999,3.9019726695746444,white_cream,0,0,21.000000000000004,149.15,14.711299435028284,716.9790960451978,19.01789079412902,36.23163841807909,1,1
Eucalyptus blaxellii,Eucalyptus_blaxellii,Eucalyptus blaxellii,Symphyomyrtus,22.500000000000004,3.1135153092103747,white_cream,0,0,25,114.6,19.710000000000036,427.8,5.592592557271321,21.333333333333332,0,0
Eucalyptus blaxlandii,Eucalyptus_blaxlandii,Eucalyptus blaxlandii,Eucalyptus,21,3.044522437723423,white_cream,0,0,50,150.17,13.079230769230804,896.1861538461538,21.184615384615384,37.38461538461539,1,1
Eucalyptus boliviana,Eucalyptus_boliviana,Eucalyptus boliviana,Eucalyptus,68.75,4.230476736546681,white_cream,0,0,68.75,151.9194444,13.050000000000011,919.2,34,39,1,1
Eucalyptus bosistoana,Eucalyptus_bosistoana,Eucalyptus bosistoana,Symphyomyrtus,28,3.332204510175204,white_cream,0,0,36.00000000000001,150,14.680985915492997,850.6563380281691,16.156249910593033,32.91044776119403,1,1
Eucalyptus botryoides,Eucalyptus_botryoides,Eucalyptus botryoides,Symphyomyrtus,52.49999999999999,3.960813169597578,white_cream,0,0,66.5,150.22500000000002,15.988461538461571,1011.9833333333332,17.01058200049022,32.55,1,1
Eucalyptus brachyandra,Eucalyptus_brachyandra,Eucalyptus brachyandra,Symphyomyrtus,7.3125,1.989585212557975,white_cream,0,0,6.25,128.75,27.109259259259293,1191.4716049382716,11.931623966265947,20.805194805194805,1,1
Eucalyptus brachycalyx,Eucalyptus_brachycalyx,Eucalyptus brachycalyx,Symphyomyrtus,33.75,3.518980417318539,white_cream,0,0,39.00000000000001,135.917639,16.687500000000036,339.61850000000004,16.43016281225994,24.15721649484536,0.05912596401028278,0
Eucalyptus brandiana,NA,Eucalyptus brandiana,Symphyomyrtus,2587.5,7.858447437573624,pink,1,1,3347.9999999999995,119.6,16.416666666666703,496.4666666666667,6.666666746139526,20.333333333333332,0,0
Eucalyptus brassiana,Eucalyptus_brassiana,Eucalyptus brassiana,Symphyomyrtus,68.75,4.230476736546681,white_cream,0,0,66.5,143.55,25.356086956521775,1480.784347826087,11.0062304991428,30.037383177570092,0.9814814814814816,1
Eucalyptus brevifolia,Eucalyptus_brevifolia,Eucalyptus brevifolia,Symphyomyrtus,45.00000000000001,3.80666248977032,white_cream,0,0,45.00000000000001,129.05958950000002,27.139705882352978,733.2666666666667,9.109477108600093,19.426470588235293,0.9950980392156864,1
Eucalyptus brevipes,Eucalyptus_brevipes,Eucalyptus brevipes,Symphyomyrtus,30,3.4011973816621555,white_cream,0,0,35.74999999999999,118.5,18.65000000000003,307.75,4.291666656732559,21.75,0,0
Eucalyptus brevistylis,Eucalyptus_brevistylis,Eucalyptus brevistylis,Eucalyptus,9,2.1972245773362196,white_cream,0,0,60,116.9,15.130000000000036,1060.01,12.03333330154419,15.6,0,0
Eucalyptus bridgesiana,Eucalyptus_bridgesiana,Eucalyptus bridgesiana,Symphyomyrtus,26,3.258096538021482,white_cream,0,0,30.000000000000004,149.43,13.460108303249134,768.2382671480145,20.442424177689983,36.08664259927798,1,1
Eucalyptus brockwayi,Eucalyptus_brockwayi,Eucalyptus brockwayi,Symphyomyrtus,24.5,3.1986731175506815,white_cream,0,0,27.500000000000004,121.7,17.20714285714289,343.75714285714287,7.527777791023254,19.785714285714285,0,0
Eucalyptus brookeriana,Eucalyptus_brookeriana,Eucalyptus brookeriana,Symphyomyrtus,36,3.58351893845611,white_cream,0,0,36,145.6653,11.344382022471947,1015.4629213483148,19.360465105189835,17.1046511627907,0.26436781609195403,0
Eucalyptus broviniensis,NA,Eucalyptus broviniensis,Symphyomyrtus,27.5,3.3141860046725258,white_cream,0,0,34,151.27611875,19.40000000000003,769.35,24.333333015441895,34,1,1
Eucalyptus brownii,NA,Eucalyptus brownii,Symphyomyrtus,7.500000000000001,2.0149030205422647,white_cream,0,0,6.25,145.93102635,22.725000000000033,685.266129032258,13.15591396247187,27.169354838709676,1,1
Eucalyptus buprestium,Eucalyptus_buprestium,Eucalyptus buprestium,Eucalyptus,22,3.091042453358316,white_cream,0,0,473,118.39352865,15.14782608695656,538.6869565217391,9.711111132303872,18.244444444444444,0,0
Eucalyptus burdettiana,Eucalyptus_burdettiana,Eucalyptus burdettiana,Symphyomyrtus,331.50000000000006,5.803627809625917,green,1,1,517.5,120,16.200000000000045,464.7000000000001,6.5,21,0,0
Eucalyptus burgessiana,Eucalyptus_burgessiana,Eucalyptus burgessiana,Eucalyptus,40.49999999999999,3.7013019741124933,white_cream,0,0,105,150.56835,15.175000000000034,1113.8166666666666,18.788461520121647,36.12244897959184,1,1
Eucalyptus burracoppinensis,Eucalyptus_burracoppinensis,Eucalyptus burracoppinensis,Symphyomyrtus,379.5,5.938854596835685,white_cream,0,0,199.5,118.4666667,17.60116279069771,343.0069767441861,3.934108534524607,20.96511627906977,0,0
Eucalyptus cadens,Eucalyptus_cadens,Eucalyptus cadens,Symphyomyrtus,18.6875,2.9278548511509053,white_cream,0,0,17.5,146.60388885,13.825000000000031,834.7,16.50000023841858,36.125,1,1
Eucalyptus caesia,Eucalyptus_caesia,Eucalyptus caesia,Symphyomyrtus,270.25,5.599347456519317,pink,1,1,517.5,118.5,17.59074074074077,388.41851851851857,4.913580241026701,21.22222222222222,0,0
Eucalyptus calcareana,Eucalyptus_calcareana,Eucalyptus calcareana,Symphyomyrtus,55.00000000000001,4.007333185232471,white_cream,0,0,56.25,134.7230526,16.960288065843656,325.74732510288067,13.947517713587334,20.142241379310345,0,0
Eucalyptus calcicola,Eucalyptus_calcicola,Eucalyptus calcicola,Eucalyptus,77,4.343805421853684,white_cream,0,0,126,118.6,15.9966666666667,829.1066666666667,16.900000047683715,16.636363636363637,0,0
Eucalyptus caleyi,Eucalyptus_caleyi,Eucalyptus caleyi,Symphyomyrtus,46.75000000000001,3.844814255734696,white_cream,0,0,58.5,151.230613,16.078571428571465,735.3582417582418,25.18939397551797,38.75824175824176,1,1
Eucalyptus caliginosa,Eucalyptus_caliginosa,Eucalyptus caliginosa,Symphyomyrtus,16.500000000000004,2.8033603809065353,white_cream,0,0,35,151.8833,13.730869565217429,881.333043478261,27.40643271228723,39.48695652173913,1,1
Eucalyptus calycogona,Eucalyptus_calycogona,Eucalyptus calycogona,Symphyomyrtus,52.5,3.960813169597578,pink white_cream,0.5,1,71.5,135.74055860000001,16.24762845849806,368.8699604743083,12.858283429326647,25.38095238095238,0.10297029702970296,0
Eucalyptus calyerup,NA,Eucalyptus calyerup,Symphyomyrtus,172.25,5.148946909893768,white_cream,0,0,110,118.8,15.075000000000031,411.625,5.833333373069763,19.75,0,0
Eucalyptus camaldulensis,Eucalyptus_camaldulensis,Eucalyptus camaldulensis,Symphyomyrtus,55,4.007333185232471,white_cream,0,0,29.25,138.86668350000002,21.65246710526319,525.803399122807,13.925987754985234,23.22240618101545,0.6263796909492274,1
Eucalyptus cambageana,NA,Eucalyptus cambageana,Symphyomyrtus,13.500000000000002,2.6026896854443837,white_cream,0,0,24.750000000000004,147.61750765,22.146551724137964,619.6818965517242,14.882183897084204,28.57758620689655,1,1
Eucalyptus cameronii,NA,Eucalyptus cameronii,Eucalyptus,13.5,2.6026896854443837,white_cream,0,0,22.5,152.10833335,14.808139534883752,1063.2279069767442,26.453488283379137,37.31395348837209,1,1
Eucalyptus camfieldii,NA,Eucalyptus camfieldii,Eucalyptus,28,3.332204510175204,white_cream,0,0,36,151.22,17.011290322580678,1165.1,14.268817194046512,36.92307692307692,1,1
Eucalyptus campanulata,NA,Eucalyptus campanulata,Eucalyptus,14,2.6390573296152584,white_cream,0,0,27.500000000000004,152.21,15.023267326732707,1087.930693069307,32.77666659355164,37.92079207920792,1,1
Eucalyptus campaspe,Eucalyptus_campaspe,Eucalyptus campaspe,Symphyomyrtus,84,4.430816798843313,white_cream,0,0,86.25,121.3167,18.020967741935515,311.0161290322581,6.860215033254316,20.387096774193548,0,0
Eucalyptus camphora,Eucalyptus_camphora,Eucalyptus camphora,Symphyomyrtus,22.500000000000004,3.1135153092103747,white_cream,0,0,22,148.04165,12.363235294117684,911.8411764705884,22.059259301644783,33.794117647058826,1,1
Eucalyptus canaliculata,Eucalyptus_canaliculata,Eucalyptus canaliculata,Symphyomyrtus,61.74999999999999,4.123093975508087,white_cream,0,0,100,151.5833333,17.013829787234076,995.0106382978724,21.318518511454265,36.62222222222222,1,1
Eucalyptus canescens,Eucalyptus_canescens,Eucalyptus canescens,Symphyomyrtus,97.75000000000001,4.582413198865475,white_cream,0,0,105,130.4136078,19.47830188679249,228.43396226415095,13.855345923945588,13.320754716981131,0,0
Eucalyptus canobolensis,Eucalyptus_canobolensis,Eucalyptus canobolensis,Symphyomyrtus,24,3.1780538303479458,white_cream,0,0,35.75,149.015,11.950000000000031,821.6750000000001,23.166666507720947,37.75,1,1
Eucalyptus capillosa,Eucalyptus_capillosa,Eucalyptus capillosa,Symphyomyrtus,36.00000000000001,3.5835189384561104,white_cream,0,0,32.5,118.7,17.81242038216564,339.8949044585988,4.698513811560953,20.554140127388536,0,0
Eucalyptus capitellata,Eucalyptus_capitellata,Eucalyptus capitellata,Eucalyptus,24.5,3.1986731175506815,white_cream,0,0,46.75,151.2167,17.081914893617054,1092.0893617021277,16.249999934976753,36.76190476190476,1,1
Eucalyptus captiosa,Eucalyptus_captiosa,Eucalyptus captiosa,Symphyomyrtus,96,4.564348191467836,white_cream,0,0,109.25000000000001,119.0911,15.419230769230804,401.16307692307697,6.774358980472272,20.83076923076923,0,0
Eucalyptus carnea,Eucalyptus_carnea,Eucalyptus carnea,Eucalyptus,22.749999999999993,3.124565145396959,white_cream,0,0,32.5,152.5333333,18.042000000000037,1155.2144,26.223140428874117,37.16935483870968,1,1
Eucalyptus carnei,Eucalyptus_carnei,Eucalyptus carnei,Symphyomyrtus,60.50000000000001,4.102643365036796,white_cream,0,0,56.25,121.22654785,20.97307692307696,264.57884615384614,7.870748257150456,17.115384615384617,0,0
Eucalyptus castrensis,Eucalyptus_castrensis,Eucalyptus castrensis,Symphyomyrtus,16.500000000000004,2.8033603809065353,white_cream,0,0,22.5,151.2405556,17.150000000000034,846.2,14.333333015441896,39,1,1
Eucalyptus celastroides,Eucalyptus_celastroides,Eucalyptus celastroides,Symphyomyrtus,22.500000000000004,3.1135153092103747,white_cream,0,0,39.00000000000001,119.6447222,17.942523364486018,333.90093457943925,5.936507952402509,20.735202492211837,0.00311526479750778,0
Eucalyptus cephalocarpa,Eucalyptus_cephalocarpa,Eucalyptus cephalocarpa,Symphyomyrtus,15.749999999999998,2.756840365271642,white_cream,0,0,27.000000000000004,145.7667,13.540123456790155,841.1728395061729,16.100000035762786,30.40740740740741,1,1
Eucalyptus ceracea,Eucalyptus_ceracea,Eucalyptus ceracea,Eudesmia,96,4.564348191467836,orange,1,1,350,127.5,26.721428571428607,1024.6714285714286,9.2380952835083,20.142857142857142,1,1
Eucalyptus cerasiformis,Eucalyptus_cerasiformis,Eucalyptus cerasiformis,Symphyomyrtus,55.00000000000001,4.007333185232471,white_cream,0,0,76.50000000000001,120.5,16.95000000000003,351.4818181818182,5.909090865742076,20.363636363636363,0,0
Eucalyptus ceratocorys,Eucalyptus_ceratocorys,Eucalyptus ceratocorys,Symphyomyrtus,199.75000000000003,5.297066584646384,red white_cream,0.5,1,192.00000000000003,123.29165,18.070312500000036,308.97812500000003,8.248677253723145,19.671875,0,0
Eucalyptus cernua,Eucalyptus_cernua,Eucalyptus cernua,Symphyomyrtus,104,4.6443908991413725,green pink white_cream,0.5,1,120.75,120.1070167,15.906521739130463,410.504347826087,7.942029051158739,21.043478260869566,0,0
Eucalyptus chapmaniana,NA,Eucalyptus chapmaniana,Symphyomyrtus,44,3.784189633918261,white_cream,0,0,59.5,147.07665,10.190476190476224,1176.0809523809523,33.31707312421101,32.5,1,1
Eucalyptus chartaboma,Eucalyptus_chartaboma,Eucalyptus chartaboma,Eudesmia,175.75,5.169062530690774,orange,1,1,2493.75,144.4155485,24.26730769230772,867.7576923076923,9.948717883000008,27.653846153846153,1,1
Eucalyptus chloroclada,NA,Eucalyptus chloroclada,Symphyomyrtus,42.74999999999999,3.755369195382769,white_cream,0,0,19.25,149.5211,19.035957446808546,624.1906382978724,18.34326241472934,31.893617021276597,1,1
Eucalyptus chlorophylla,Eucalyptus_chlorophylla,Eucalyptus chlorophylla,Symphyomyrtus,22.75,3.1245651453969594,white_cream,0,0,22.499999999999996,138.0053281,26.267125382263032,885.3516819571865,7.307770973334283,23.116564417177916,0.99079754601227,1
Eucalyptus cinerea,Eucalyptus_cinerea,Eucalyptus cinerea,Symphyomyrtus,28,3.332204510175204,white_cream,0,0,35.75,149.1833333,12.864285714285751,737.9476190476191,15.539682569957916,34.23809523809524,1,1
Eucalyptus cladocalyx,Eucalyptus_cladocalyx,Eucalyptus cladocalyx,Symphyomyrtus,42.75,3.755369195382769,white_cream,0,0,82.5,136.7778333,15.394262295082004,528.7098360655738,18.124999931880406,23.56140350877193,0.0175438596491228,0
Eucalyptus clelandiorum,Eucalyptus_clelandii,Eucalyptus clelandiorum,Symphyomyrtus,52.25000000000001,3.9560398908449206,white_cream,0,0,45.5,120.481389,19.50405405405409,298.24954954954956,6.935779777141886,19.90990990990991,0,0
Eucalyptus clivicola,Eucalyptus_clivicola,Eucalyptus clivicola,Symphyomyrtus,61.24999999999999,4.114963849424837,yellow,1,1,44,120.0433333,15.695714285714317,417.7771428571429,7.2843137699015,20.62857142857143,0,0
Eucalyptus cloeziana,Eucalyptus_cloeziana,Eucalyptus cloeziana,Idiogenes,17.5,2.8622008809294686,white_cream,0,0,46.75000000000001,148.94168335,20.80234375000003,975.8328125,20.611979190260172,33.515625,1,1
Eucalyptus cneorifolia,Eucalyptus_cneorifolia,Eucalyptus cneorifolia,Symphyomyrtus,38.24999999999999,3.6441435602725445,white_cream,0,0,35.75,137.7167,15.207142857142893,572.44,14.922222264607749,25.344827586206897,0.3103448275862069,0
Eucalyptus coccifera,NA,Eucalyptus coccifera,Eucalyptus,35.75,3.5765502691400166,white_cream,0,0,94.5,146.675,7.519892473118314,1325.6849462365592,31.238095272155036,12.835164835164836,0,0
Eucalyptus codonocarpa,NA,Eucalyptus codonocarpa,Eucalyptus,19.25,2.9575110607337933,white_cream,0,0,48.75,152.2,13.746296296296329,1094.6703703703704,35.679012298583984,39.7037037037037,1,1
Eucalyptus comitae-vallis,Eucalyptus_comitae,Eucalyptus comitae-vallis,Symphyomyrtus,30,3.4011973816621555,white_cream,0,0,39,117.52,19.13848920863313,317.2985611510791,5.681265209713121,20.66906474820144,0,0
Eucalyptus concinna,Eucalyptus_concinna,Eucalyptus concinna,Symphyomyrtus,62.99999999999999,4.143134726391533,white_cream,0,0,72.25000000000001,127.0333333,19.33738738738742,258.73303303303305,11.292168663926873,16.35135135135135,0,0
Eucalyptus conferruminata,Eucalyptus_conferruminata,Eucalyptus conferruminata,Symphyomyrtus,NA,NA,green,1,1,NA,121.94569445,16.09444444444448,684.2111111111111,14.533333444595335,19,0,0
Eucalyptus confluens,Eucalyptus_confluens,Eucalyptus confluens,Symphyomyrtus,26,3.258096538021482,white_cream,0,0,35.74999999999999,128.2202123,27.608536585365886,862.9463414634147,14.085470077319023,20.341463414634145,1,1
Eucalyptus conglobata,Eucalyptus_conglobata,Eucalyptus conglobata,Symphyomyrtus,60.00000000000001,4.0943445622221,white_cream,0,0,56,120.3667,15.934615384615418,452.8484162895928,8.835703023802047,20.558252427184467,0.02427184466019417,0
Eucalyptus conglomerata,Eucalyptus_conglomerata,Eucalyptus conglomerata,Eucalyptus,13.5,2.6026896854443837,white_cream,0,0,19.25,153,20.165384615384653,1529.3307692307694,11.92307681303758,38.46153846153846,1,1
Eucalyptus conica,Eucalyptus_conica,Eucalyptus conica,Symphyomyrtus,11.25,2.4203681286504293,white_cream,0,0,18,151.0333,16.981791907514484,691.1421965317919,23.599229277902943,36.46820809248555,1,1
Eucalyptus consideniana,Eucalyptus_consideniana,Eucalyptus consideniana,Eucalyptus,10.500000000000002,2.351375257163478,white_cream,0,0,49,149.9167,14.204237288135626,939.4008474576272,17.035398179450922,32.043103448275865,1,1
Eucalyptus conspicua,Eucalyptus_conspicua,Eucalyptus conspicua,Symphyomyrtus,40,3.6888794541139363,white_cream,0,0,45.5,147.6333,13.75196078431376,828.4313725490197,16.039215779771993,28.90196078431373,1,1
Eucalyptus conveniens,Eucalyptus_conveniens,Eucalyptus conveniens,Eudesmia,57.5,4.051784947803305,white_cream,0,0,155,115.35,19.082000000000036,490.488,4.280000019073486,21.84,0,0
Eucalyptus coolabah,Eucalyptus_coolabah,Eucalyptus coolabah,Symphyomyrtus,12.000000000000002,2.4849066497880004,white_cream,0,0,12.000000000000002,139.0496522,22.618017366136066,357.37351664254703,14.827016549624783,19.53991291727141,0.4020319303338171,0
Eucalyptus cooperiana,Eucalyptus_cooperiana,Eucalyptus cooperiana,Symphyomyrtus,38.25,3.644143560272545,white_cream,0,0,60,123.39168335,16.317391304347858,478.33478260869566,9.581395348837209,19.75,0,0
Eucalyptus cordata,Eucalyptus_cordata,Eucalyptus cordata,Symphyomyrtus,88,4.477336814478207,white_cream,0,0,109.24999999999999,147.234781,10.91538461538465,791.2423076923077,19.884057998657227,12.521739130434783,0,0
Eucalyptus cornuta,Eucalyptus_cornuta,Eucalyptus cornuta,Symphyomyrtus,211.25,5.353042266237283,yellow,1,1,80.75,118,15.322839506172873,733.6802469135803,14.588541686534882,17.32857142857143,0,0
