range_names,Longitude,Latitude
Angophora leiocarpa,152.3833333,-28.4
Angophora leiocarpa,152.3833333,-27.03333333
Angophora leiocarpa,152.4174624,-26.58187708
Angophora leiocarpa,152.42,-28.63
Angophora leiocarpa,152.42,-28.55
Angophora leiocarpa,152.4333333,-28.5
Angophora leiocarpa,152.55,-25.31666667
Angophora leiocarpa,152.58,-28.68
Angophora leiocarpa,152.5936111,-27.21694444
Angophora leiocarpa,152.6166667,-25.43333333
Angophora leiocarpa,152.65,-27.25
Angophora leiocarpa,152.665,-27.72277778
Angophora leiocarpa,152.78,-27.78
Angophora leiocarpa,152.78,-27.37
Angophora leiocarpa,152.7833333,-25.95
Angophora leiocarpa,152.89246,-27.37354021
Angophora leiocarpa,152.8984667,-27.61071944
Angophora leiocarpa,152.9167,-25.9333
Angophora leiocarpa,152.9433635,-27.56001606
Angophora leiocarpa,152.95,-27.46666667
Angophora leiocarpa,152.9833333,-30.36666667
Angophora leiocarpa,153,-27.5
Angophora leiocarpa,153.08,-27.55
Angophora leiocarpa,153.0841157,-25.91520884
Angophora leiocarpa,153.0924495,-26.02354189
Angophora leiocarpa,153.1091132,-25.50687637
Angophora leiocarpa,153.15,-27.7
Angophora leiocarpa,153.192457,-27.62353842
Angophora leiocarpa,153.2333333,-28.1
Angophora leiocarpa,153.2461223,-24.98445253
Angophora leiocarpa,153.25,-28.23333333
Angophora leiocarpa,153.2507912,-27.91520438
Angophora leiocarpa,153.3176556,-27.5652557
Angophora leiocarpa,153.3757849,-27.15687167
Angophora leiocarpa,153.4147563,-27.55320454
Angophora leiocarpa,153.4258,-27.4686
Angophora melanoxylon,145.4,-29.15
Angophora melanoxylon,145.7,-30.5705556
Angophora melanoxylon,145.7166667,-30.51666667
Angophora melanoxylon,145.7167,-30.7167
Angophora melanoxylon,145.75,-30.7833
Angophora melanoxylon,145.75,-30.6167
Angophora melanoxylon,145.9175507,-26.5819086
Angophora melanoxylon,145.9247,-29.7058
Angophora melanoxylon,145.93,-30.6
Angophora melanoxylon,145.9333,-29.4
Angophora melanoxylon,145.9424,-28.75897
Angophora melanoxylon,146.0092257,-28.00690828
Angophora melanoxylon,146.05,-28.0667
Angophora melanoxylon,146.0666667,-27.51666667
Angophora melanoxylon,146.11769,-29.44528
Angophora melanoxylon,146.1666667,-27.96666667
Angophora melanoxylon,146.1666667,-26.65
Angophora melanoxylon,146.1833,-26.5333
Angophora melanoxylon,146.2,-26.47
Angophora melanoxylon,146.25,-26.4
Angophora melanoxylon,146.2864,-29.2964
Angophora melanoxylon,146.3,-29.2
Angophora melanoxylon,146.3,-26.3
Angophora melanoxylon,146.4,-29.13
Angophora melanoxylon,146.45,-27.72
Angophora melanoxylon,146.52587,-25.55690607
Angophora melanoxylon,146.5258841,-27.77357205
Angophora melanoxylon,146.53,-29.63
Angophora melanoxylon,146.5333,-25.7667
Angophora melanoxylon,146.65,-29.1
Angophora melanoxylon,146.7,-30.9833
Angophora melanoxylon,146.7333333,-31.05
Angophora melanoxylon,146.7508703,-26.0819046
Angophora melanoxylon,146.9,-26.1167
Angophora melanoxylon,146.9167,-31.2333
Angophora melanoxylon,147.4175378,-27.58190062
Angophora melanoxylon,147.4667,-29.9833
Angophora melanoxylon,147.5,-30.88333333
Angophora melanoxylon,147.5,-29.73
Angophora melanoxylon,147.6147593,-27.85773288
Angophora melanoxylon,147.67,-29.75
Angophora melanoxylon,147.7334194,-27.71935833
Angophora melanoxylon,147.7722097,-28.22990565
Angophora melanoxylon,147.7833,-29.6833
Angophora melanoxylon,147.87,-29.18
Angophora melanoxylon,148.0666667,-29.61666667
Angophora melanoxylon,148.0833333,-29.23333333
Angophora melanoxylon,148.1167,-27.9667
Angophora melanoxylon,148.1333333,-28.01666667
Angophora melanoxylon,148.25,-27.95
Angophora melanoxylon,148.2869327,-27.77418408
Angophora melanoxylon,148.3591946,-27.99022892
Angophora melanoxylon,148.4,-30.95
Angophora melanoxylon,148.4091913,-27.59022877
Angophora melanoxylon,148.4916667,-28.675
Angophora melanoxylon,148.52,-30.23
Angophora melanoxylon,148.5833,-28.05
Angophora melanoxylon,148.5925278,-28.42356095
Angophora melanoxylon,148.688144,-27.96141605
Angophora melanoxylon,148.7,-25.58333333
Angophora melanoxylon,148.8833,-30.35
Angophora melanoxylon,148.9167,-30.4
Angophora melanoxylon,149.1475,-26.87638889
Angophora robur,152.78,-29.58
Angophora robur,152.79417,-29.80194
Angophora robur,152.8,-29.7167
Angophora robur,152.82,-29.45
Angophora robur,152.8364,-29.9661
Angophora robur,152.8833333,-29.5
Angophora robur,152.8931,-29.8861
Angophora robur,152.9544875,-29.52139262
Angophora robur,152.9791667,-29.98805556
Angophora robur,153.02,-30.05
Angophora robur,153.105369,-29.751358
Angophora robur,153.12,-29.92
Angophora robur,153.1328,-29.665758
Angophora robur,153.158117,-29.552069
Angophora subvelutina,149.82,-35.63
Angophora subvelutina,149.82,-26.22
Angophora subvelutina,150,-32.03
Angophora subvelutina,150.57,-34.08
Angophora subvelutina,150.6166667,-33.76666667
Angophora subvelutina,150.65,-33.72
Angophora subvelutina,150.6528,-33.8356
Angophora subvelutina,150.6666667,-33.66666667
Angophora subvelutina,150.7,-34.05
Angophora subvelutina,150.75,-33.6
Angophora subvelutina,150.7591667,-34.0572222
Angophora subvelutina,150.7982494,-34.52084356
Angophora subvelutina,150.9,-33.95
Angophora subvelutina,150.9680472,-33.30539722
Angophora subvelutina,151,-29.05
Angophora subvelutina,151.02,-33.82
Angophora subvelutina,151.0833,-28.4167
Angophora subvelutina,151.12,-29.85
Angophora subvelutina,151.1455939,-24.84612875
Angophora subvelutina,151.5347,-32.1697
Angophora subvelutina,151.584143,-26.91521371
Angophora subvelutina,151.5969167,-26.81666667
Angophora subvelutina,151.6,-24.75
Angophora subvelutina,151.6017,-29.6278
Angophora subvelutina,151.7,-24.8
Angophora subvelutina,151.7072,-31.9344
Angophora subvelutina,151.7666667,-29.31805556
Angophora subvelutina,151.7833,-29.05
Angophora subvelutina,151.8166667,-26.4
Angophora subvelutina,151.8333333,-28.81666667
Angophora subvelutina,151.8639,-31.9711
Angophora subvelutina,151.8803,-31.7436
Angophora subvelutina,151.8972,-25.4633
Angophora subvelutina,151.9,-29.33333333
Angophora subvelutina,151.9156,-31.7986
Angophora subvelutina,151.9244713,-27.67151328
Angophora subvelutina,151.9333,-32.1833
Angophora subvelutina,151.9660838,-27.24048922
Angophora subvelutina,152,-29.25
Angophora subvelutina,152,-29.2
Angophora subvelutina,152,-29.1
Angophora subvelutina,152.0167,-29.05
Angophora subvelutina,152.0167,-26.2
Angophora subvelutina,152.05,-26.15
Angophora subvelutina,152.05,-25.05
Angophora subvelutina,152.0666667,-29.66666667
Angophora subvelutina,152.0833333,-31.91666667
Angophora subvelutina,152.1,-28.88333333
Angophora subvelutina,152.1,-28.7833
Angophora subvelutina,152.1,-27.2
Angophora subvelutina,152.1025297,-25.56112308
Angophora subvelutina,152.1072,-28.5789
Angophora subvelutina,152.13328,-30.76655
Angophora subvelutina,152.15,-28.95
Angophora subvelutina,152.2,-30.6833
Angophora subvelutina,152.22,-30.02
Angophora subvelutina,152.22,-28.9403
Angophora subvelutina,152.2333,-29.05
Angophora subvelutina,152.2369444,-30.07416667
Angophora subvelutina,152.2414177,-25.74278877
Angophora subvelutina,152.3050288,-25.88667711
Angophora subvelutina,152.325807,-28.25687512
Angophora subvelutina,152.4166667,-29.45
Angophora subvelutina,152.4174624,-26.58187708
Angophora subvelutina,152.4194611,-28.06006667
Angophora subvelutina,152.4424623,-26.64021019
Angophora subvelutina,152.45,-31.9
Angophora subvelutina,152.45,-28.4
Angophora subvelutina,152.4502458,-27.63715303
Angophora subvelutina,152.4666667,-29.63333333
Angophora subvelutina,152.5777778,-30.1
Angophora subvelutina,152.6167,-28.8333
Angophora subvelutina,152.6167,-26.1167
Angophora subvelutina,152.62,-28.47
Angophora subvelutina,152.6833333,-26
Angophora subvelutina,152.7094,-29.9944
Angophora subvelutina,152.7155148,-26.80104199
Angophora subvelutina,152.75,-29.75
Angophora subvelutina,152.75,-29.5
Angophora subvelutina,152.7508007,-28.2485397
Angophora subvelutina,152.7666667,-28.4333333
Angophora subvelutina,152.77,-28.58
Angophora subvelutina,152.78,-29.03
Angophora subvelutina,152.782,-29.56611
Angophora subvelutina,152.7864357,-29.64194851
Angophora subvelutina,152.8086111,-29.82555556
Angophora subvelutina,152.8247222,-27.51416667
Angophora subvelutina,152.8833333,-29.81666667
Angophora subvelutina,152.8836111,-28.85055556
Angophora subvelutina,152.9541667,-27.44441667
Angophora subvelutina,153,-30.06666667
Angophora subvelutina,153.000595,-29.11889251
Angophora subvelutina,153.0333,-29.9333
Angophora subvelutina,153.05,-28.8667
Angophora subvelutina,153.0667,-28.2
Angophora subvelutina,153.1,-27.93
Angophora subvelutina,153.117911,-29.712342
Angophora subvelutina,153.15,-28.33333333
Angophora subvelutina,153.1575,-28.5831
Angophora subvelutina,153.157753,-29.550842
Angophora subvelutina,153.1833333,-28.03333333
Angophora subvelutina,153.2833333,-28.46666667
Angophora subvelutina,153.3166667,-29.13333333
Angophora subvelutina,153.3333333,-28.41666667
Angophora woodsiana,152.05,-27.32
Angophora woodsiana,152.0591381,-27.25687764
Angophora woodsiana,152.15,-27.45
Angophora woodsiana,152.1503181,-27.53000908
Angophora woodsiana,152.250803,-27.41520984
Angophora woodsiana,152.4423056,-27.94372222
Angophora woodsiana,152.78,-29.03
Angophora woodsiana,152.8497,-28.9469
Angophora woodsiana,152.8594444,-29.4730556
Angophora woodsiana,152.8666667,-29
Angophora woodsiana,152.8666667,-25.96666667
Angophora woodsiana,152.9172195,-25.93546819
Angophora woodsiana,152.917457,-26.91520754
Angophora woodsiana,152.95,-27.01666667
Angophora woodsiana,152.9666667,-27.36666667
Angophora woodsiana,152.9833333,-28.91666667
Angophora woodsiana,152.9924555,-26.85687397
Angophora woodsiana,153.0167,-27.4
Angophora woodsiana,153.0333333,-29
Angophora woodsiana,153.0424587,-27.54020592
Angophora woodsiana,153.05,-29.88
Angophora woodsiana,153.07,-27.4
Angophora woodsiana,153.0757836,-26.12354174
Angophora woodsiana,153.0833333,-30.05
Angophora woodsiana,153.0841193,-26.58187408
Angophora woodsiana,153.084125,-27.58187232
Angophora woodsiana,153.1166667,-29.75
Angophora woodsiana,153.1333,-29.9667
Angophora woodsiana,153.141407,-25.99167306
Angophora woodsiana,153.1424577,-27.62353865
Angophora woodsiana,153.1924571,-27.64020506
Angophora woodsiana,153.2,-29.9
Angophora woodsiana,153.2333333,-29.98333333
Angophora woodsiana,153.2333333,-29.25
Angophora woodsiana,153.25,-29.35
Angophora woodsiana,153.2833333,-29.15
Angophora woodsiana,153.2916667,-27.575
Angophora woodsiana,153.3166667,-29.06666667
Angophora woodsiana,153.3757849,-27.15687167
Angophora woodsiana,153.4422222,-29.1266667
Corymbia abbreviata,125.5,-18.25
Corymbia abbreviata,126.4332,-17.15857
Corymbia abbreviata,126.8167,-16.9167
Corymbia abbreviata,127.2012593,-16.2819391
Corymbia abbreviata,127.48,-15.52
Corymbia abbreviata,127.5833,-15.8333
Corymbia abbreviata,127.6785523,-17.81039251
Corymbia abbreviata,127.7333,-15.75
Corymbia abbreviata,127.7844,-17.1347
Corymbia abbreviata,127.8333,-15.8667
Corymbia abbreviata,127.9167,-15.8167
Corymbia abbreviata,127.9333,-15.45
Corymbia abbreviata,128,-16
Corymbia abbreviata,128.05,-15.92
Corymbia abbreviata,128.1983333,-15.53611111
Corymbia abbreviata,128.2004878,-16.11733219
Corymbia abbreviata,128.234574,-15.88193576
Corymbia abbreviata,128.3667,-15.8667
Corymbia abbreviata,128.4179203,-15.84860654
Corymbia abbreviata,128.5012418,-15.8152751
Corymbia abbreviata,128.6679171,-15.74860445
Corymbia abbreviata,128.7167,-16.5833
Corymbia abbreviata,128.77,-16.07
Corymbia abbreviata,128.83,-16.25
Corymbia abbreviata,129.0012479,-15.99860068
Corymbia abbreviata,129.0343084,-16.33692861
Corymbia abbreviata,129.07021,-15.90548
Corymbia abbreviata,129.1,-16.1
Corymbia abbreviata,129.2683,-16.0544
Corymbia abbreviata,129.3333,-16.7833
Corymbia abbreviata,129.47957,-15.53808
Corymbia abbreviata,129.7606,-15.415
Corymbia abbreviata,129.98,-16.95
Corymbia abbreviata,130.0285363,-16.91982756
Corymbia abbreviata,130.05927,-14.99837
Corymbia abbreviata,130.2456,-15.8911
Corymbia abbreviata,130.2925,-15.9072
Corymbia abbreviata,130.32848,-16.82242
Corymbia abbreviata,130.3345606,-15.61526754
Corymbia abbreviata,130.45,-16.05
Corymbia abbreviata,130.58585,-16.90981
Corymbia abbreviata,130.7178945,-15.09859282
Corymbia abbreviata,130.75,-15.25
Corymbia abbreviata,130.8,-15.05
Corymbia abbreviata,130.84094,-14.11615
Corymbia abbreviata,131.1343563,-14.76537998
Corymbia abbreviata,131.1512269,-15.41525895
Corymbia abbreviata,131.17,-15.17
Corymbia abbreviata,131.18,-14.72
Corymbia abbreviata,131.2092,-14.6664
Corymbia abbreviata,131.5845465,-15.28191927
Corymbia abbreviata,131.6116667,-15.3848333
Corymbia abbreviata,131.6167,-15.45
Corymbia abbreviata,131.6512137,-15.18188908
Corymbia abbreviata,131.6833,-15.3833
Corymbia abbreviata,132.1345436,-14.61525822
Corymbia abbreviata,132.5417,-14.4417
Corymbia abbreviata,132.6662,-14.166
Corymbia abbreviata,132.6947,-14.0805
Corymbia abergiana,145.2,-17.4167
Corymbia abergiana,145.2167,-17.4667
Corymbia abergiana,145.2233,-17.5186
Corymbia abergiana,145.25,-17.33
Corymbia abergiana,145.2509157,-18.99866583
Corymbia abergiana,145.2591832,-17.38081966
Corymbia abergiana,145.3333,-17.4167
Corymbia abergiana,145.3333,-17.3667
Corymbia abergiana,145.35,-17.26666667
Corymbia abergiana,145.36965,-17.477233
Corymbia abergiana,145.3925148,-17.30693072
Corymbia abergiana,145.4038889,-17.3825
Corymbia abergiana,145.4167,-17.0833
Corymbia abergiana,145.4175143,-17.24859756
Corymbia abergiana,145.4258478,-17.34026383
Corymbia abergiana,145.4605705,-17.63137366
Corymbia abergiana,145.4666667,-17.36666667
Corymbia abergiana,145.4667,-17.3
Corymbia abergiana,145.4667,-17.0333
Corymbia abergiana,145.5,-17.33333333
Corymbia abergiana,145.5,-17.25
Corymbia abergiana,145.5,-17.1333
Corymbia abergiana,145.5,-17.0833
Corymbia abergiana,145.5167,-17.9
Corymbia abergiana,145.5297384,-18.29831533
Corymbia abergiana,145.55,-17.1167
Corymbia abergiana,145.5833,-16.9667
Corymbia abergiana,145.5841786,-17.08193116
Corymbia abergiana,145.6758487,-18.55692505
Corymbia abergiana,145.7167,-17.3
Corymbia abergiana,145.7258436,-17.0902641
Corymbia abergiana,145.8,-18.58
Corymbia abergiana,145.9175137,-18.91525636
Corymbia abergiana,146,-19
Corymbia abergiana,146.0444568,-18.98358905
Corymbia abergiana,146.0841783,-18.91525584
Corymbia abergiana,146.0908333,-19.00694444
Corymbia abergiana,146.1675714,-18.64866403
Corymbia abergiana,146.1925105,-18.95692203
Corymbia abergiana,146.25,-19
Corymbia abergiana,146.250843,-18.91525533
Corymbia abergiana,146.2833,-19.0333
Corymbia abergiana,146.4247,-19.2692
Corymbia aparrerinja,127.5333,-24.7833
Corymbia aparrerinja,127.9172222,-24.81833333
Corymbia aparrerinja,128.1667,-25
Corymbia aparrerinja,128.168032,-25.07263672
Corymbia aparrerinja,128.259722,-24.541667
Corymbia aparrerinja,128.2667,-25
Corymbia aparrerinja,128.3013249,-25.04861971
Corymbia aparrerinja,128.3333,-25.0833
Corymbia aparrerinja,128.75,-24.66666667
Corymbia aparrerinja,128.7741667,-24.76694444
Corymbia aparrerinja,128.8503,-24.8558
Corymbia aparrerinja,128.9113621,-25.11485466
Corymbia aparrerinja,129.067749,-24.93207496
Corymbia aparrerinja,129.1179822,-24.86527658
Corymbia aparrerinja,129.3333,-25
Corymbia aparrerinja,129.4513084,-24.61528029
Corymbia aparrerinja,129.4791667,-24.43027778
Corymbia aparrerinja,129.5179689,-23.58193182
Corymbia aparrerinja,129.584639,-24.58193846
Corymbia aparrerinja,129.63,-25.08
Corymbia aparrerinja,130.0722,-23.7389
Corymbia aparrerinja,130.2457863,-23.26234014
Corymbia aparrerinja,130.3179735,-25.01526848
Corymbia aparrerinja,130.5677316,-23.64872879
Corymbia aparrerinja,130.7346188,-23.71526072
Corymbia aparrerinja,130.8346096,-22.33192186
Corymbia aparrerinja,130.8512866,-23.83192178
Corymbia aparrerinja,130.9179402,-21.41525763
Corymbia aparrerinja,131.0430556,-24.47333333
Corymbia aparrerinja,131.184608,-22.71526279
Corymbia aparrerinja,131.1975,-22.84639
Corymbia aparrerinja,131.27,-22.68
Corymbia aparrerinja,131.5,-24.33
Corymbia aparrerinja,131.501282,-23.99858803
Corymbia aparrerinja,131.5012907,-24.41525934
Corymbia aparrerinja,131.5666667,-24.25
Corymbia aparrerinja,131.5677237,-23.39872283
Corymbia aparrerinja,131.6047,-24.0072
Corymbia aparrerinja,131.667717,-22.34871942
Corymbia aparrerinja,131.6679487,-22.94858829
Corymbia aparrerinja,131.6679572,-24.33191473
Corymbia aparrerinja,131.6833,-20.1833
Corymbia aparrerinja,131.6846126,-23.49858661
Corymbia aparrerinja,131.7512899,-24.36528914
Corymbia aparrerinja,131.8012678,-22.13191061
Corymbia aparrerinja,131.8179403,-22.93191301
Corymbia aparrerinja,131.8512518,-20.23191137
Corymbia aparrerinja,131.93,-20.32
Corymbia aparrerinja,131.9512718,-23.31525103
Corymbia aparrerinja,132,-20.25
Corymbia aparrerinja,132.2512775,-23.83191491
Corymbia aparrerinja,132.3561,-24.3286
Corymbia aparrerinja,132.4845937,-22.74857449
Corymbia aparrerinja,132.5846011,-23.74857731
Corymbia aparrerinja,132.593,-21.8308
Corymbia aparrerinja,132.6,-23.58
Corymbia aparrerinja,132.6679684,-23.69857331
Corymbia aparrerinja,132.7179434,-23.61524288
Corymbia aparrerinja,132.72,-24.1
Corymbia aparrerinja,132.75,-23.65
Corymbia aparrerinja,132.7512784,-24.04857385
Corymbia aparrerinja,132.9680556,-24.28833333
Corymbia aparrerinja,133.25,-24.5
Corymbia aparrerinja,133.2833333,-24.46666667
Corymbia aparrerinja,133.3345997,-23.99856977
Corymbia aparrerinja,133.35,-22.6333
Corymbia aparrerinja,133.4167,-22.8167
Corymbia aparrerinja,133.4179453,-24.29857315
Corymbia aparrerinja,133.42,-24.03
Corymbia aparrerinja,133.4333,-22.15
Corymbia aparrerinja,133.4663889,-22.8577778
Corymbia aparrerinja,133.4794444,-20.52055556
Corymbia aparrerinja,133.5,-24.1667
Corymbia aparrerinja,133.5333,-23.7833
Corymbia aparrerinja,133.5345663,-24.11526842
Corymbia aparrerinja,133.6,-24.0333
Corymbia aparrerinja,133.6397222,-24.33833333
Corymbia aparrerinja,133.6679383,-23.74857031
Corymbia aparrerinja,133.6845894,-23.66523957
Corymbia aparrerinja,133.7179668,-23.71527159
Corymbia aparrerinja,133.7417,-19.1053
Corymbia aparrerinja,133.7441667,-18.97611111
Corymbia aparrerinja,133.7679099,-21.69856455
Corymbia aparrerinja,133.7679329,-23.7318976
Corymbia aparrerinja,133.7972222,-19.4372222
Corymbia aparrerinja,133.8179279,-23.71523687
